ies,sigla,uf,cidade,campus,curso,grau,turno,grupo,categoria,nota,vagas,inscricoes
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM SAÚDE,Bacharelado,Noturno,Cotas (Lei 12.711),Escola Pública · qualquer renda,680.4,3,793
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM SAÚDE,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,685.48,100,1465
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM SAÚDE,Bacharelado,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",627.68,21,252
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM SAÚDE,Bacharelado,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",657.23,21,309
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM SAÚDE,Bacharelado,Integral,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,585.47,1,10
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM SAÚDE,Bacharelado,Integral,Cotas (Lei 12.711),Quilombola · qualquer renda,596.9,1,10
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM SAÚDE,Bacharelado,Integral,Cotas (Lei 12.711),PCD · renda ≤1 SM,368.38,3,5
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM SAÚDE,Bacharelado,Integral,Cotas (Lei 12.711),PCD · qualquer renda,454.69,3,6
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM SAÚDE,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,700.08,1,330
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM SAÚDE,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · qualquer renda,706.53,1,418
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM SAÚDE,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,711.33,48,830
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Noturno,Cotas (Lei 12.711),Escola Pública · qualquer renda,628.3,3,467
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,631.41,100,808
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",541.37,41,271
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",577.21,41,350
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Noturno,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,482.76,2,5
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Noturno,Cotas (Lei 12.711),Quilombola · qualquer renda,493.25,1,5
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Noturno,Cotas (Lei 12.711),PCD · qualquer renda,510.87,5,2
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Noturno,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,619.69,2,356
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",589.88,21,111
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Integral,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,554.22,1,2
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Integral,Cotas (Lei 12.711),Quilombola · qualquer renda,563.85,1,2
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Integral,Cotas (Lei 12.711),PCD · qualquer renda,421.82,3,1
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,645.42,1,117
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · qualquer renda,650.96,1,143
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,653.7,48,316
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",544.75,21,96
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,SISTEMAS DE INFORMAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",653.53,8,218
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,SISTEMAS DE INFORMAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",676.25,8,285
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,SISTEMAS DE INFORMAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,567.27,1,3
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,SISTEMAS DE INFORMAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),PCD · renda ≤1 SM,472.67,1,6
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,SISTEMAS DE INFORMAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),PCD · qualquer renda,662.4,1,7
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,SISTEMAS DE INFORMAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,718.87,1,291
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,SISTEMAS DE INFORMAÇÃO,Bacharelado,Noturno,Cotas (Lei 12.711),Escola Pública · qualquer renda,734.24,1,374
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,SISTEMAS DE INFORMAÇÃO,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,737.4,15,603
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,COMPUTAÇÃO,Licenciatura,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",610.97,8,143
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,COMPUTAÇÃO,Licenciatura,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",637.8,8,165
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,COMPUTAÇÃO,Licenciatura,Noturno,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,576.75,1,6
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,COMPUTAÇÃO,Licenciatura,Noturno,Cotas (Lei 12.711),PCD · renda ≤1 SM,356.67,1,2
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,COMPUTAÇÃO,Licenciatura,Noturno,Cotas (Lei 12.711),PCD · qualquer renda,433.73,1,3
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,COMPUTAÇÃO,Licenciatura,Noturno,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,680.85,1,175
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,COMPUTAÇÃO,Licenciatura,Noturno,Cotas (Lei 12.711),Escola Pública · qualquer renda,684.11,1,204
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,COMPUTAÇÃO,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,686.6,15,325
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",598.45,8,328
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",616.19,8,381
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Noturno,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,480.37,1,11
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Noturno,Cotas (Lei 12.711),PCD · renda ≤1 SM,425.71,1,2
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Noturno,Cotas (Lei 12.711),PCD · qualquer renda,450.91,1,4
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Noturno,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,664.86,1,431
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Noturno,Cotas (Lei 12.711),Escola Pública · qualquer renda,665.11,1,501
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Noturno,Ampla Concorrência,Ampla Concorrência,667.45,15,746
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",602.4,15,347
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",620.94,15,399
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Integral,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,570.75,1,13
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Integral,Cotas (Lei 12.711),Quilombola · qualquer renda,571.72,1,13
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Integral,Cotas (Lei 12.711),PCD · renda ≤1 SM,465.71,2,7
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Integral,Cotas (Lei 12.711),PCD · qualquer renda,591.68,2,8
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Integral,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,673.74,1,462
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Integral,Cotas (Lei 12.711),Escola Pública · qualquer renda,676.43,1,533
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - CIÊNCIAS BIOLÓGICAS,Área Básica de Ingresso (ABI),Integral,Ampla Concorrência,Ampla Concorrência,680.55,34,938
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - FÍSICA,Área Básica de Ingresso (ABI),Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",488.59,7,51
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - FÍSICA,Área Básica de Ingresso (ABI),Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",562.44,7,64
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - FÍSICA,Área Básica de Ingresso (ABI),Noturno,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,460.4,1,3
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - FÍSICA,Área Básica de Ingresso (ABI),Noturno,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,618.63,1,68
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - FÍSICA,Área Básica de Ingresso (ABI),Noturno,Cotas (Lei 12.711),Escola Pública · qualquer renda,625.17,1,84
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - FÍSICA,Área Básica de Ingresso (ABI),Noturno,Ampla Concorrência,Ampla Concorrência,639.44,13,135
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - FÍSICA,Área Básica de Ingresso (ABI),Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",501.24,9,48
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - FÍSICA,Área Básica de Ingresso (ABI),Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",589.73,9,56
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - FÍSICA,Área Básica de Ingresso (ABI),Integral,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,468.87,1,3
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - FÍSICA,Área Básica de Ingresso (ABI),Integral,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,672.81,1,65
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - FÍSICA,Área Básica de Ingresso (ABI),Integral,Cotas (Lei 12.711),Escola Pública · qualquer renda,679.89,1,84
UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,Salvador,CAMPUS FEDERAÇÃO/ONDINA - Unidades da Rua Barão de Geremoabo,ABI - FÍSICA,Área Básica de Ingresso (ABI),Integral,Ampla Concorrência,Ampla Concorrência,684.87,17,151
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,VITICULTURA E ENOLOGIA,Tecnológico,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",459.09,5,23
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,VITICULTURA E ENOLOGIA,Tecnológico,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",492.69,4,25
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,VITICULTURA E ENOLOGIA,Tecnológico,Matutino,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,527.83,1,39
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,VITICULTURA E ENOLOGIA,Tecnológico,Matutino,Cotas (Lei 12.711),Escola Pública · qualquer renda,531.05,1,43
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,VITICULTURA E ENOLOGIA,Tecnológico,Matutino,Ampla Concorrência,Ampla Concorrência,534.43,10,62
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,VITICULTURA E ENOLOGIA,Tecnológico,Vespertino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",384.5,5,15
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,VITICULTURA E ENOLOGIA,Tecnológico,Vespertino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",482.65,4,18
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,VITICULTURA E ENOLOGIA,Tecnológico,Vespertino,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,493.35,1,35
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,VITICULTURA E ENOLOGIA,Tecnológico,Vespertino,Cotas (Lei 12.711),Escola Pública · qualquer renda,518.0,1,38
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,VITICULTURA E ENOLOGIA,Tecnológico,Vespertino,Ampla Concorrência,Ampla Concorrência,521.74,10,47
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,AGRONOMIA,Bacharelado,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",601.49,5,170
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,AGRONOMIA,Bacharelado,Matutino,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,572.11,1,9
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,AGRONOMIA,Bacharelado,Matutino,Cotas (Lei 12.711),PCD · renda ≤1 SM,504.85,1,4
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,AGRONOMIA,Bacharelado,Matutino,Cotas (Lei 12.711),PCD · qualquer renda,513.66,1,4
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,AGRONOMIA,Bacharelado,Matutino,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,622.41,1,260
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,AGRONOMIA,Bacharelado,Matutino,Cotas (Lei 12.711),Escola Pública · qualquer renda,629.19,1,297
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,AGRONOMIA,Bacharelado,Matutino,Cotas (PCD),PCD · qualquer escola,585.33,1,7
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,AGRONOMIA,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,631.85,13,396
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,AGRONOMIA,Bacharelado,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",592.6,6,158
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,AGRONOMIA,Bacharelado,Vespertino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",577.1,6,127
"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF SERTÃO-PE,PE,Petrolina,Campus Petrolina - Zona Rural,AGRONOMIA,Bacharelado,Vespertino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",586.33,5,135
